ZXR1500,467603.07229984156,0,0,13, United-States, <=50K
ZXR8745,414036.8079077571,0,0,40, United-States, <=50K
ZXR8746,481576.07165145164,0,0,50, United-States, <=50K
ZXR8747,470407.51503567514,0,0,40, United-States, <=50K
ZXR8748,258594.3520793605,0,0,40, United-States, >50K
ZXR8749,184447.0936311638,0,0,40, United-States, <=50K
ZXR8750,327923.42559822515,0,0,12, United-States, <=50K
ZXR8751,136198.94717883013,0,0,48, United-States, <=50K
ZXR8752,401144.3567080264,0,0,45, ?, >50K
ZXR8753,359272.8686403474,0,0,40, United-States, <=50K
ZXR8754,227587.98616255057,0,0,40, United-States, <=50K
ZXR8755,376170.2656247609,0,0,45, United-States, <=50K
ZXR8756,471361.00340142706,3411,0,40, United-States, <=50K
ZXR8757,284753.8484206353,0,0,72, India, >50K
ZXR8758,232195.9920500595,0,0,40, United-States, <=50K
ZXR8759,278195.8284224858,0,0,20, United-States, <=50K
ZXR8760,370923.17459945416,0,0,60, United-States, >50K
ZXR8761,446936.763258905,0,0,40, United-States, <=50K
ZXR8762,444500.3960837942,0,0,60, United-States, <=50K
ZXR8763,252029.38485819823,0,0,40, United-States, <=50K
ZXR8764,411075.79031186586,0,0,50, United-States, >50K
ZXR8765,436669.6755881738,0,0,40, United-States, >50K
ZXR8766,495307.5888763616,0,0,40, United-States, <=50K
ZXR8767,267965.0403669315,0,0,46, United-States, >50K
ZXR8768,379079.5035042175,0,0,50, United-States, >50K
ZXR8769,314051.6194054675,0,0,60, United-States, <=50K
ZXR8770,446020.15528388927,0,0,40, United-States, >50K
ZXR8771,265562.95167588757,15024,0,40, United-States, >50K
ZXR8772,323678.6136720852,0,0,40, United-States, <=50K
ZXR8773,455274.9621637625,2885,0,32, United-States, <=50K
ZXR8774,304083.93585423485,0,0,40, Italy, >50K
ZXR8775,203980.52925252152,0,0,60, United-States, <=50K
ZXR8776,281767.788525313,0,0,40, United-States, <=50K
ZXR8777,398162.48140903254,0,0,35, United-States, <=50K
ZXR8778,304621.0052984672,0,0,38, United-States, <=50K
ZXR8779,366090.90185999626,0,0,40, United-States, <=50K
ZXR8780,444272.6794572083,0,0,40, United-States, <=50K
ZXR8781,485661.2868362888,0,0,40, United-States, <=50K
ZXR8782,464952.45359646634,0,0,45, United-States, <=50K
ZXR8783,306663.3145215207,0,0,40, ?, <=50K
ZXR8784,259078.87731578862,0,0,40, India, >50K
ZXR8785,554037.4081658871,0,0,42, United-States, >50K
ZXR8786,393030.56241645134,0,0,40, Yugoslavia, >50K
ZXR8787,427022.50944381533,0,0,40, United-States, <=50K
ZXR8788,423586.834413618,0,0,40, Haiti, <=50K
ZXR8789,326070.1511104616,0,0,55, United-States, >50K
ZXR8790,245954.90284351705,0,1602,40, United-States, <=50K
ZXR8791,351901.76341706095,0,0,40, United-States, <=50K
ZXR8792,435168.31224571797,0,0,40, Ireland, <=50K
ZXR8793,318368.13688358315,0,0,40, United-States, >50K
ZXR8794,239577.8322278044,0,0,35, United-States, <=50K
ZXR8795,294766.01366859215,7298,0,55, United-States, >50K
ZXR8796,507298.2147342676,0,0,45, United-States, <=50K
ZXR8797,399968.71081710677,0,0,30, United-States, <=50K
ZXR8798,241300.40271715255,0,0,40, United-States, >50K
ZXR8799,564715.1768721355,0,0,40, United-States, <=50K
ZXR8800,372701.467748287,0,0,20, United-States, <=50K
ZXR8801,415730.2440234113,0,0,30, United-States, <=50K
ZXR8802,391267.4223060465,0,0,45, United-States, <=50K
ZXR8803,290895.0025372456,0,0,40, United-States, <=50K
ZXR8804,284064.32243879244,0,0,40, United-States, >50K
ZXR8805,324325.074926973,0,0,40, United-States, <=50K
ZXR8806,432460.6514604039,0,0,40, United-States, <=50K
ZXR8807,413693.20934642677,0,0,60, Mexico, <=50K
ZXR8808,277023.01127338345,0,0,40, United-States, >50K
ZXR8809,201825.25998084203,0,0,8, Philippines, <=50K
ZXR8810,313991.0541842707,0,0,40, United-States, <=50K
ZXR8811,372034.6346682362,0,0,20, United-States, <=50K
ZXR8812,322803.1480430667,0,0,50, United-States, <=50K
ZXR8813,372171.1824977402,0,0,35, United-States, <=50K
ZXR8814,438628.35629622434,0,1602,15, Mexico, <=50K
ZXR8815,420795.2906027357,0,0,20, United-States, <=50K
ZXR8816,242318.03948814326,0,0,48, United-States, >50K
ZXR8817,304233.97862005327,0,0,30, United-States, <=50K
ZXR8818,371994.6647858558,0,0,40, Guatemala, <=50K
ZXR8819,228035.10476170463,0,0,40, Taiwan, <=50K
ZXR8820,313782.9860034679,0,0,40, United-States, <=50K
ZXR8821,557630.2225155461,0,0,40, United-States, <=50K
ZXR8822,349837.90979696455,0,0,48, United-States, <=50K
ZXR8823,322098.49496446835,0,0,40, United-States, <=50K
ZXR8824,144777.08013198726,0,0,40, United-States, <=50K
ZXR8825,424634.8115100231,0,0,38, United-States, <=50K
ZXR8826,385593.88924923365,0,0,40, ?, >50K
ZXR8827,293116.27802969347,0,0,35, United-States, <=50K
ZXR8828,353793.6869173138,0,0,50, United-States, <=50K
ZXR8829,429825.50098123745,0,0,40, United-States, <=50K
ZXR8830,338788.53904728766,0,0,25, United-States, <=50K
ZXR8831,259503.68062475702,0,0,40, United-States, <=50K
ZXR8832,567318.7095003014,0,0,20, United-States, <=50K
ZXR8833,238615.77765374965,0,0,45, United-States, <=50K
ZXR8834,393270.3861514486,0,0,40, United-States, <=50K
ZXR8835,285282.84469785565,0,0,40, United-States, >50K
ZXR8836,144900.66553777884,0,0,70, United-States, >50K
ZXR8837,390913.7890070273,0,0,60, United-States, <=50K
ZXR8838,301002.3496265792,0,0,55, United-States, >50K
ZXR8839,279728.06071231654,0,0,25, United-States, <=50K
ZXR8840,471174.4045092679,0,0,40, United-States, <=50K
ZXR8841,189786.6870240143,0,0,50, United-States, >50K
ZXR8842,343075.41381367214,0,0,30, United-States, >50K
ZXR8843,369083.483568582,0,0,40, United-States, <=50K
ZXR8844,264930.2123392452,0,0,40, ?, <=50K
ZXR8845,202994.4528198636,0,0,40, United-States, <=50K
ZXR8846,370621.88421802083,99999,0,40, United-States, >50K
ZXR8847,431471.6968006092,0,0,15, United-States, <=50K
ZXR8848,286255.606856764,0,0,40, United-States, <=50K
ZXR8849,217868.05054664312,0,0,55, United-States, <=50K
ZXR8850,369727.3008857423,14344,0,40, United-States, >50K
ZXR8851,354179.96535631106,0,0,60, United-States, <=50K
ZXR8852,258265.28980306562,0,0,50, United-States, >50K
ZXR8853,356543.2023596124,0,0,24, United-States, <=50K
ZXR8854,319423.8841190831,0,0,55, United-States, >50K
ZXR8855,325627.2801761909,0,0,40, United-States, <=50K
ZXR8856,423298.31712451985,0,0,40, United-States, <=50K
ZXR8857,319530.16393571947,0,0,40, Portugal, <=50K
ZXR8858,324173.4055294832,0,0,35, United-States, >50K
ZXR8859,321129.2895888998,0,0,12, United-States, <=50K
ZXR8860,401133.09255857783,0,0,10, United-States, <=50K
ZXR8861,359468.2865280677,0,1887,40, United-States, >50K
ZXR8862,312405.76446794445,0,0,32, United-States, <=50K
ZXR8863,274250.75297383586,0,0,40, United-States, <=50K
ZXR8864,234688.87298557334,0,0,40, United-States, <=50K
ZXR8865,277979.5324463352,0,0,25, Guatemala, <=50K
ZXR8866,473108.64184778725,0,0,40, United-States, >50K
ZXR8867,500695.1452991175,0,0,50, United-States, <=50K
ZXR8868,393059.044443363,0,0,35, United-States, <=50K
ZXR8869,309602.20388389763,0,0,40, United-States, <=50K
ZXR8870,379890.9168362877,0,1977,50, United-States, >50K
ZXR8871,318540.6629319216,0,0,40, United-States, <=50K
ZXR8872,430524.7958859802,0,0,58, United-States, <=50K
ZXR8873,330635.30267089186,0,0,45, United-States, <=50K
ZXR8874,282377.5932923623,4650,0,48, United-States, <=50K
ZXR8875,535311.7859358687,0,0,35, United-States, >50K
ZXR8876,397018.4419064084,0,0,36, United-States, >50K
ZXR8877,287082.46023056854,0,0,24, United-States, <=50K
ZXR8878,290085.54528597835,0,0,40, United-States, <=50K
ZXR8879,415370.45197187446,0,0,57, United-States, >50K
ZXR8880,374819.3842279118,0,0,25, United-States, <=50K
ZXR8881,364766.9081713839,0,0,45, United-States, <=50K
ZXR8882,298377.7607898014,0,0,50, United-States, >50K
ZXR8883,326662.70802139596,0,0,40, United-States, <=50K
ZXR8884,388383.13205102575,27828,0,50, United-States, >50K
ZXR8885,360196.7331656816,0,0,60, United-States, <=50K
ZXR8886,366623.37098982575,0,0,40, United-States, <=50K
ZXR8887,305063.86353246524,0,0,35, United-States, <=50K
ZXR8888,473499.5653049748,3411,0,45, United-States, <=50K
ZXR8889,354211.3072269324,0,0,40, United-States, <=50K
ZXR8890,293142.3887739977,0,0,37, United-States, <=50K
ZXR8891,160143.2590660945,0,0,40, United-States, <=50K
ZXR8892,420075.7081993348,0,1902,40, United-States, >50K
ZXR8893,347979.8861073219,3781,0,35, United-States, <=50K
ZXR8894,331898.7592489731,0,0,45, United-States, <=50K
ZXR8895,321080.20531206235,0,0,30, United-States, <=50K
ZXR8896,302649.6792625921,0,0,50, United-States, <=50K
ZXR8897,185021.0018468188,0,0,40, ?, <=50K
ZXR8898,412087.7747332604,0,0,22, United-States, <=50K
ZXR8899,365714.48275100254,0,0,35, United-States, <=50K
ZXR8900,373674.7221165432,0,0,40, United-States, <=50K
ZXR8901,483884.95084750396,0,0,60, Iran, <=50K
ZXR8902,331255.31721965596,0,0,40, United-States, >50K
ZXR8903,366784.2860741792,13550,0,50, United-States, >50K
ZXR8904,366620.7804976157,0,0,40, United-States, <=50K
ZXR8905,399514.58293563535,0,0,20, United-States, <=50K
ZXR8906,286702.08439076575,0,0,40, United-States, <=50K
ZXR8907,438812.11476458056,0,0,40, United-States, <=50K
ZXR8908,415419.1952887857,7688,0,40, United-States, >50K
ZXR8909,341987.0135343501,0,0,30, United-States, <=50K
ZXR8910,414875.63884813956,0,0,40, United-States, <=50K
ZXR8911,372392.76772496896,0,0,30, United-States, <=50K
ZXR8912,402372.86408992385,0,0,55, United-States, >50K
ZXR8913,483277.7008402045,0,0,40, United-States, <=50K
ZXR8914,304907.9369778003,0,0,25, United-States, <=50K
ZXR8915,414798.25414708094,15024,0,44, United-States, >50K
ZXR8916,389553.48528573214,0,0,23, United-States, <=50K
ZXR8917,335922.17213302007,15024,0,50, United-States, >50K
ZXR8918,360584.69782939204,0,0,15, United-States, <=50K
ZXR8919,386023.53679894307,0,0,40, United-States, >50K
ZXR8920,294285.0149708736,0,0,10, United-States, <=50K
ZXR8921,349886.48521156795,0,0,20, United-States, <=50K
ZXR8922,308260.3004526957,0,1977,50, United-States, >50K
ZXR8923,333004.1123100119,0,0,50, United-States, <=50K
ZXR8924,398983.6545228557,0,0,40, United-States, <=50K
ZXR8925,374159.0480721374,0,0,50, United-States, <=50K
ZXR8926,292769.05472280976,0,0,40, United-States, <=50K
ZXR8927,243214.2202200484,0,0,30, United-States, <=50K
ZXR8928,350902.36526163574,0,0,40, United-States, <=50K
ZXR8929,326454.2935281463,0,0,40, United-States, <=50K
ZXR8930,350428.0002729861,0,0,30, United-States, <=50K
ZXR8931,441127.1784660206,0,1887,45, United-States, >50K
ZXR8932,576612.103501927,0,0,40, Guatemala, <=50K
ZXR8933,325619.5000669197,0,0,30, United-States, <=50K
ZXR8934,496897.8835429003,0,0,40, United-States, <=50K
ZXR8935,355826.0852274561,0,0,20, United-States, <=50K
ZXR8936,331030.2855677983,0,0,60, United-States, <=50K
ZXR8937,273256.5393662829,7298,0,40, Mexico, >50K
ZXR8938,390818.40039661806,0,0,36, United-States, <=50K
ZXR8939,383360.87136102316,0,0,40, United-States, <=50K
ZXR8940,434986.80676684424,7298,0,60, United-States, >50K
ZXR8941,177948.38288453675,2354,0,40, United-States, <=50K
ZXR8942,282181.74751738313,0,0,40, United-States, <=50K
ZXR8943,377006.6227398105,0,0,60, United-States, <=50K
ZXR8944,340837.44561489206,0,0,50, United-States, <=50K
ZXR8945,319365.4190073049,0,0,40, United-States, <=50K
ZXR8946,414831.0648900446,0,0,30, United-States, <=50K
ZXR8947,410082.32232164376,0,0,8, Mexico, <=50K
ZXR8948,394915.25970536785,0,0,38, United-States, <=50K
ZXR8949,350229.48169645807,0,0,20, United-States, >50K
ZXR8950,375395.22882498655,0,0,20, United-States, <=50K
ZXR8951,618837.8932219263,0,1485,40, United-States, <=50K
ZXR8952,217201.5589219815,0,0,35, United-States, <=50K
ZXR8953,302312.18415164814,0,0,40, United-States, <=50K
ZXR8954,476113.9609958555,0,0,40, Mexico, <=50K
ZXR8955,506247.59830599674,0,0,45, United-States, >50K
ZXR8956,351842.14884249284,0,0,40, United-States, <=50K
ZXR8957,292223.3057318807,0,0,20, United-States, <=50K
ZXR8958,394258.1483571115,0,0,35, United-States, <=50K
ZXR8959,365894.07592881715,7298,0,40, United-States, >50K
ZXR8960,279577.6710168169,0,2002,40, Iran, <=50K
ZXR8961,420268.5689596981,2635,0,40, United-States, <=50K
ZXR8962,163445.35983458863,0,0,40, United-States, <=50K
ZXR8963,281748.560651171,0,0,45, United-States, >50K
ZXR8964,342957.97317883413,0,0,40, United-States, >50K
ZXR8965,310661.0406916036,0,0,40, United-States, <=50K
ZXR8966,226828.9062613715,0,0,48, United-States, >50K
ZXR8967,320860.23892285116,0,0,35, United-States, <=50K
ZXR8968,440468.20858915284,0,1974,40, United-States, <=50K
ZXR8969,312642.83430180675,0,0,42, United-States, <=50K
ZXR8970,339464.16306260985,0,0,40, United-States, <=50K
ZXR8971,507572.4052308468,0,0,60, United-States, <=50K
ZXR8972,437187.6595655269,0,0,40, United-States, <=50K
ZXR8973,521273.6607722339,2174,0,45, United-States, <=50K
ZXR8974,423270.36896276334,0,1408,40, ?, <=50K
ZXR8975,411572.69527104084,0,0,40, United-States, >50K
ZXR8976,342040.896926285,0,0,40, United-States, <=50K
ZXR8977,448269.6319573112,0,0,45, United-States, <=50K
ZXR8978,110118.76133737876,0,0,25, United-States, <=50K
ZXR8979,362688.6949677393,0,0,40, United-States, <=50K
ZXR8980,342617.64241267525,0,0,55, United-States, <=50K
ZXR8981,475260.9026238049,0,0,40, United-States, <=50K
ZXR8982,380809.4668651737,0,0,15, United-States, <=50K
ZXR8983,367732.23608747445,0,0,40, United-States, <=50K
ZXR8984,391562.20983186865,0,0,45, United-States, >50K
ZXR8985,416390.8796579043,0,0,40, United-States, <=50K
ZXR8986,526775.6342275413,0,0,50, United-States, <=50K
ZXR8987,324297.3798743397,0,0,52, United-States, <=50K
ZXR8988,489857.9368375044,0,0,40, Dominican-Republic, <=50K
ZXR8989,234101.63887175446,0,0,40, United-States, <=50K
ZXR8990,312868.2388882333,0,0,25, Mexico, <=50K
ZXR8991,286074.53440417827,0,0,40, United-States, >50K
ZXR8992,253653.94132261217,0,0,50, United-States, <=50K
ZXR8993,238989.87914080947,0,0,40, United-States, >50K
ZXR8994,422572.1391356657,0,0,40, United-States, <=50K
ZXR8995,264171.23784935055,0,0,40, United-States, <=50K
ZXR8996,308738.2992520743,15024,0,60, United-States, >50K
ZXR8997,272408.6159402732,0,0,40, United-States, >50K
ZXR8998,416722.50858721003,0,1485,70, United-States, >50K
ZXR8999,246319.04087819063,4101,0,60, United-States, <=50K
ZXR9000,320295.6822159619,0,1672,70, United-States, <=50K
ZXR9001,457566.58913771313,0,0,40, United-States, <=50K
ZXR9002,459710.3418113491,0,1887,40, United-States, >50K
ZXR9003,392402.24596554285,0,0,40, United-States, <=50K
ZXR9004,361076.52448471746,0,0,40, United-States, <=50K
ZXR9005,305478.57599606854,3781,0,40, United-States, <=50K
ZXR9006,377583.6296523604,0,0,40, South, <=50K
ZXR9007,310044.58832633443,0,0,40, United-States, <=50K
ZXR9008,514716.16633289144,0,0,32, United-States, <=50K
ZXR9009,488868.70920428855,0,0,24, United-States, <=50K
ZXR9010,333333.6029268855,0,0,40, United-States, <=50K
ZXR9011,407662.4798362607,0,0,20, United-States, <=50K
ZXR9012,360339.9570252301,0,0,45, United-States, >50K
ZXR9013,314250.9357544191,0,0,40, United-States, <=50K
ZXR9014,369769.9755949091,0,0,40, Mexico, <=50K
ZXR9015,327705.2131623795,0,0,48, United-States, <=50K
ZXR9016,334555.11908551387,99999,0,60, United-States, >50K
ZXR9017,132121.32065770123,0,0,40, United-States, <=50K
ZXR9018,478421.82071630785,0,0,40, United-States, <=50K
ZXR9019,397698.36042854114,0,0,40, United-States, <=50K
ZXR9020,386679.08933255635,0,0,45, United-States, <=50K
ZXR9021,281174.93512416293,0,0,40, United-States, <=50K
ZXR9022,329344.44328165083,0,0,40, United-States, <=50K
ZXR9023,262515.7591416755,0,0,40, United-States, <=50K
ZXR9024,364818.098092542,0,0,27, El-Salvador, <=50K
ZXR9025,515732.28617534856,0,0,8, United-States, <=50K
ZXR9026,453934.3978116183,0,0,80, United-States, <=50K
ZXR9027,170151.86757210753,0,0,40, United-States, <=50K
ZXR9028,200711.49316430607,0,0,60, Philippines, >50K
ZXR9029,358558.64413605543,0,0,25, United-States, <=50K
ZXR9030,467572.10527814116,0,0,40, United-States, >50K
ZXR9031,176674.883794664,0,0,45, United-States, >50K
ZXR9032,388454.1167851577,0,0,40, United-States, <=50K
ZXR9033,336925.91944489104,0,0,40, United-States, <=50K
ZXR9034,413271.37374954985,0,0,40, United-States, <=50K
ZXR9035,548308.2498893952,0,0,40, United-States, >50K
ZXR9036,371416.0179146979,0,0,50, United-States, <=50K
ZXR9037,324818.2031911495,0,0,40, United-States, <=50K
ZXR9038,520400.7498628859,0,0,40, United-States, <=50K
ZXR9039,310662.8932221669,0,0,20, United-States, <=50K
ZXR9040,301309.50499063986,0,0,40, United-States, <=50K
ZXR9041,399922.2259997684,0,0,40, United-States, <=50K
ZXR9042,209739.42598264845,7430,0,36, United-States, >50K
ZXR9043,318111.12072217686,0,0,45, United-States, <=50K
ZXR9044,312340.29171719943,0,0,40, United-States, <=50K
ZXR9045,426003.69093458215,0,0,40, Italy, <=50K
ZXR9046,477867.6451322856,0,0,50, United-States, <=50K
ZXR9047,419689.87113129883,0,0,40, United-States, <=50K
ZXR9048,240197.58290217305,0,0,30, United-States, <=50K
ZXR9049,405272.3879991033,0,0,40, United-States, >50K
ZXR9050,275446.137658286,0,0,40, United-States, <=50K
ZXR9051,337434.5796108229,0,0,42, United-States, <=50K
ZXR9052,212341.23128270626,99999,0,20, United-States, >50K
ZXR9053,488457.5776291966,0,0,25, United-States, <=50K
ZXR9054,213909.01122944872,0,0,40, United-States, >50K
ZXR9055,338172.4737755951,0,0,50, United-States, <=50K
ZXR9056,358642.8218763664,0,0,50, United-States, >50K
ZXR9057,303788.34950481576,0,0,45, United-States, >50K
ZXR9058,410311.30333557015,0,0,50, United-States, >50K
ZXR9059,205619.5820006825,0,0,40, United-States, <=50K
ZXR9060,234084.89706972754,0,0,52, United-States, >50K
ZXR9061,207090.8679842216,0,0,40, United-States, <=50K
ZXR9062,265780.64455623063,0,0,40, United-States, <=50K
ZXR9063,330286.5605398944,0,0,40, United-States, <=50K
ZXR9064,332410.2463378289,0,0,30, United-States, <=50K
ZXR9065,325659.03667857783,0,0,60, United-States, <=50K
ZXR9066,211528.56037945987,0,0,40, United-States, <=50K
ZXR9067,316434.824690128,0,0,40, United-States, <=50K
ZXR9068,335237.8463679078,0,0,15, United-States, <=50K
ZXR9069,292071.3306043205,0,0,40, United-States, <=50K
ZXR9070,288586.0929084589,14084,0,50, United-States, >50K
ZXR9071,381191.70444554964,99999,0,40, United-States, >50K
ZXR9072,301394.2811645387,0,0,40, United-States, <=50K
ZXR9073,275792.808945654,0,0,25, United-States, <=50K
ZXR9074,402581.1214622999,0,0,50, United-States, <=50K
ZXR9075,482598.12794143584,0,0,40, United-States, <=50K
ZXR9076,413904.27377906116,0,0,40, United-States, <=50K
ZXR9077,305880.34449690004,0,0,50, United-States, <=50K
ZXR9078,454948.4742056072,0,0,30, United-States, >50K
ZXR9079,77395.3943030178,0,0,80, United-States, <=50K
ZXR9080,284917.3692538827,0,0,40, United-States, <=50K
ZXR9081,270998.03383017005,0,0,50, United-States, <=50K
ZXR9082,183978.85996467868,0,0,40, Mexico, <=50K
ZXR9083,549817.8888336895,0,0,20, United-States, <=50K
ZXR9084,480080.70421826106,0,0,25, United-States, <=50K
ZXR9085,372350.0390157579,0,0,20, United-States, <=50K
ZXR9086,234965.6592616258,0,0,55, United-States, <=50K
ZXR9087,264938.5233896256,0,0,30, United-States, <=50K
ZXR9088,343469.42958941107,0,1408,40, United-States, <=50K
ZXR9089,161245.6682838508,0,0,50, Canada, >50K
ZXR9090,357078.4669942901,0,0,44, United-States, >50K
ZXR9091,411761.70458311005,0,0,40, United-States, <=50K
ZXR9092,513383.307023078,0,2339,40, United-States, <=50K
ZXR9093,417338.87475430465,0,0,40, United-States, <=50K
ZXR9094,196598.3531760379,0,0,43, United-States, <=50K
ZXR9095,460497.13613610493,0,0,45, United-States, <=50K
ZXR9096,250005.31838656217,0,0,24, United-States, <=50K
ZXR9097,405881.89438201045,0,0,15, United-States, <=50K
ZXR9098,311674.62315573,0,0,45, United-States, >50K
